,ROI,SystemTime,Timestamp,Pos,Left,Right
20700,1,63722467457802,1873887,"(-2.2, -0.8, 10.0)",1,1
20701,1,63722467457824,1873904,"(-2.8, -0.8, 10.0)",1,1
20702,1,63722467457846,1873929,"(-2.7, -0.8, 10.0)",1,1
20703,1,63722467457868,1873954,"(-2.6, -0.7, 10.0)",1,1
20704,1,63722467457891,1873970,"(-2.7, -0.7, 10.0)",1,1
20705,1,63722467457912,1873995,"(-2.7, -0.7, 10.0)",1,1
20706,1,63722467457936,1874020,"(-2.7, -0.7, 10.0)",1,1
20707,1,63722467457962,1874045,"(-2.8, -0.8, 10.0)",1,1
20708,1,63722467457980,1874062,"(-2.8, -0.8, 10.0)",1,1
20709,1,63722467458001,1874079,"(-2.7, -0.8, 10.0)",1,1
20710,1,63722467458020,1874104,"(-2.7, -0.8, 10.0)",1,1
20711,1,63722467458038,1874120,"(-2.7, -0.8, 10.0)",1,1
20712,1,63722467458058,1874145,"(-2.7, -0.8, 10.0)",1,1
20713,1,63722467458076,1874162,"(-2.7, -0.8, 10.0)",1,1
20714,1,63722467458095,1874179,"(-2.7, -0.8, 10.0)",1,1
20715,1,63722467458114,1874195,"(-2.7, -0.8, 10.0)",1,1
20716,1,63722467458133,1874212,"(-2.7, -0.8, 10.0)",1,1
20717,1,63722467458151,1874237,"(-1.6, -0.8, 10.0)",1,1
20718,1,63722467458171,1874254,"(-0.6, -0.8, 10.0)",1,1
20719,1,63722467458190,1874270,"(-0.2, -0.7, 10.0)",1,1
20720,1,63722467458212,1874295,"(-0.1, -0.6, 10.0)",1,1
20721,1,63722467458230,1874312,"(-0.1, -0.6, 10.0)",1,1
20722,1,63722467458249,1874329,"(-0.2, -0.7, 10.0)",1,1
20723,1,63722467458269,1874354,"(-0.2, -0.7, 10.0)",0.9835826,0.9902638
20724,1,63722467458289,1874370,"(-0.2, -0.7, 10.0)",0.9772544,0.9955177
20725,1,63722467458308,1874387,"(-0.2, -0.7, 10.0)",0.9832042,0.9839998
20726,1,63722467458326,1874412,"(-0.3, -0.7, 10.0)",1,1
20727,1,63722467458345,1874429,"(-0.4, -0.7, 10.0)",1,1
20728,1,63722467458364,1874445,"(-0.4, -0.7, 10.0)",0.9601282,0.9994219
20729,1,63722467458382,1874462,"(-0.4, -0.7, 10.0)",1,1
20730,1,63722467458400,1874487,"(-0.3, -0.7, 10.0)",0.9588026,0.9859099
20731,1,63722467458422,1874504,"(-0.3, -0.8, 10.0)",1,1
20732,1,63722467458440,1874520,"(-0.3, -0.7, 10.0)",0.9647157,0.9928283
20733,1,63722467458458,1874545,"(-0.2, -0.7, 10.0)",1,1
20734,1,63722467458479,1874562,"(-0.2, -0.7, 10.0)",0.9792324,0.99389
20735,1,63722467458502,1874587,"(-0.2, -0.7, 10.0)",1,1
20736,1,63722467458523,1874604,"(-0.3, -0.7, 10.0)",1,1
20737,1,63722467458546,1874629,"(-0.3, -0.7, 10.0)",0.9416853,0.9751161
20738,1,63722467458568,1874654,"(-1.6, -1.0, 10.0)",0.8910114,0.9125115
20739,1,63722467458591,1874670,"(-2.6, -1.2, 10.0)",0.8290845,0.8633623
20740,1,63722467458613,1874695,"(-2.7, -1.0, 10.0)",0.8160651,0.8485491
20741,1,63722467458635,1874720,"(-2.7, -1.1, 10.0)",0.8260738,0.856888
20742,1,63722467458657,1874737,"(-2.8, -1.2, 10.0)",0.8592199,0.8732044
20743,1,63722467458679,1874762,"(-2.7, -1.1, 10.0)",0.8596698,0.8455276
20744,1,63722467458701,1874787,"(-2.7, -1.1, 10.0)",0.8808371,0.8555642
20745,1,63722467458723,1874804,"(-2.7, -1.0, 10.0)",0.880445,0.8762071
20746,1,63722467458746,1874829,"(-2.7, -1.0, 10.0)",0.8716265,0.8667404
20747,1,63722467458768,1874854,"(-2.7, -1.0, 10.0)",0.8713998,0.8692626
20748,1,63722467458790,1874870,"(-2.8, -1.1, 10.0)",0.8691893,0.8482446
20749,1,63722467458812,1874895,"(-2.8, -1.2, 10.0)",0.8730733,0.8739307
20750,1,63722467458835,1874920,"(-2.7, -1.1, 10.0)",0.8693032,0.8596162
20751,1,63722467458857,1874937,"(-2.6, -1.0, 10.0)",0.8550476,0.8681761
20752,1,63722467458879,1874962,"(-2.3, -1.2, 10.0)",0.8416541,0.8615262
20753,1,63722467458897,1874979,"(-2.4, -1.1, 10.0)",0.843036,0.8896554
20754,1,63722467458917,1875004,"(-2.4, -1.1, 10.0)",0.8548676,0.8719048
20755,1,63722467458934,1875020,"(-2.4, -1.1, 10.0)",0.8333544,0.8650556
20756,1,63722467458952,1875029,"(-2.4, -1.1, 10.0)",0.8585126,0.862984
20757,1,63722467458970,1875054,"(-2.4, -1.0, 10.0)",0.8490202,0.8546444
20758,1,63722467458989,1875070,"(-2.4, -1.0, 10.0)",0.8489332,0.8642128
20759,1,63722467459007,1875087,"(-2.4, -1.1, 10.0)",0.8583422,0.8651617
20760,1,63722467459025,1875112,"(-2.4, -1.1, 10.0)",0.8422183,0.8393541
20761,1,63722467459044,1875129,"(-2.0, -1.1, 10.0)",0.8355253,0.855332
20762,1,63722467459065,1875145,"(-0.9, -1.0, 10.0)",0.8213038,0.8083993
20763,1,63722467459083,1875162,"(-0.2, -1.2, 10.0)",0.7799681,0.8315976
20764,1,63722467459101,1875187,"(-0.1, -1.2, 10.0)",0.7677677,0.8373722
20765,1,63722467459119,1875203,"(0.0, -1.2, 10.0)",0.804704,0.830143
20766,1,63722467459138,1875220,"(-0.1, -1.1, 10.0)",0.8069336,0.8448066
20767,1,63722467459156,1875237,"(-0.1, -1.2, 10.0)",0.8245729,0.8612074
20768,1,63722467459175,1875253,"(-0.1, -1.1, 10.0)",0.801681,0.8374986
20769,1,63722467459193,1875270,"(-0.1, -1.1, 10.0)",0.8029892,0.8317108
20770,1,63722467459212,1875295,"(-0.1, -1.1, 10.0)",0.8022671,0.8359603
20771,1,63722467459231,1875312,"(-0.1, -1.2, 10.0)",0.8071565,0.8435243
20772,1,63722467459250,1875328,"(-0.1, -1.2, 10.0)",0.8268187,0.8366415
20773,1,63722467459269,1875353,"(-0.1, -1.2, 10.0)",0.8120627,0.835642
20774,1,63722467459288,1875370,"(-0.1, -1.2, 10.0)",0.8273073,0.8294801
20775,1,63722467459306,1875387,"(-0.2, -1.2, 10.0)",0.8050621,0.8246683
20776,1,63722467459325,1875412,"(-0.3, -1.3, 10.0)",0.7815224,0.8000323
20777,1,63722467459343,1875428,"(-0.3, -1.2, 10.0)",0.7615171,0.7942658
20778,1,63722467459362,1875445,"(-0.3, -1.2, 10.0)",0.7712855,0.8134207
20779,1,63722467459380,1875462,"(-0.3, -1.2, 10.0)",0.7850113,0.800368
20780,1,63722467459401,1875487,"(-0.3, -1.2, 10.0)",0.7994261,0.8476
20781,1,63722467459423,1875503,"(-0.3, -1.2, 10.0)",0.7677322,0.8071848
20782,1,63722467459446,1875528,"(-0.3, -1.2, 10.0)",0.7760268,0.8086713
20783,1,63722467459467,1875553,"(-0.3, -1.3, 10.0)",0.7642817,0.7892855
20784,1,63722467459490,1875570,"(-0.3, -1.3, 10.0)",0.7546195,0.7888135
20785,1,63722467459512,1875595,"(-0.3, -1.3, 10.0)",0.7547256,0.7641639
20786,1,63722467459535,1875620,"(-0.2, -1.3, 10.0)",0.7433091,0.7952174
20787,1,63722467459557,1875645,"(-0.2, -1.3, 10.0)",0.7119179,0.7898208
20788,1,63722467459579,1875662,"(-0.4, -1.7, 10.0)",0.6488521,0.7331368
20789,1,63722467459601,1875687,"(-0.5, -1.8, 10.0)",0.6554204,0.7023667
20790,1,63722467459623,1875703,"(-0.6, -1.9, 10.0)",0.6610689,0.6957588
20791,1,63722467459646,1875728,"(-0.6, -1.8, 10.0)",0.6443241,0.6814126
20792,1,63722467459667,1875753,"(-0.7, -1.8, 10.0)",0.6454826,0.6700065
20793,1,63722467459690,1875770,"(-0.7, -1.8, 10.0)",0.6489649,0.6757432
20794,1,63722467459713,1875795,"(-1.1, -1.9, 10.0)",0.614063,0.6254151
20795,1,63722467459734,1875820,"(-2.6, -2.5, 10.0)",0.5189254,0.5203476
20796,1,63722467459757,1875837,"(-2.6, -2.7, 10.0)",0.4650859,0.502932
20797,1,63722467459778,1875862,"(-2.5, -2.7, 10.0)",0.506923,0.5096888
20798,1,63722467459801,1875887,"(-2.6, -2.2, 10.0)",0.5219617,0.5160348
20799,1,63722467459819,1875903,"(-2.6, -2.1, 10.0)",0.510739,0.5163261
20800,1,63722467459837,1875920,"(-2.6, -2.1, 10.0)",0.5260314,0.5054694
20801,1,63722467459855,1875937,"(-2.6, -2.0, 10.0)",0.507369,0.5031197
20802,1,63722467459873,1875953,"(-2.6, -2.1, 10.0)",0.5208548,0.4864395
20803,1,63722467459891,1875978,"(-2.6, -2.1, 10.0)",0.510023,0.5040038
20804,1,63722467459913,1875995,"(-2.6, -2.1, 10.0)",0.5141056,0.4983976
20805,1,63722467459931,1876012,"(-2.6, -2.1, 10.0)",0.5064344,0.4846917
20806,1,63722467459948,1876028,"(-2.5, -2.0, 10.0)",0.5086249,0.4701626
20807,1,63722467459967,1876053,"(-2.5, -2.0, 10.0)",0.5080488,0.5010309
20808,1,63722467459984,1876062,"(-2.5, -2.1, 10.0)",0.5112379,0.4954613
20809,1,63722467460002,1876087,"(-2.4, -2.2, 10.0)",0.5185338,0.4771502
20810,1,63722467460021,1876103,"(-2.4, -2.2, 10.0)",0.4999388,0.4954706
20811,1,63722467460040,1876120,"(-2.4, -2.1, 10.0)",0.5257843,0.4591568
20812,1,63722467460058,1876145,"(-2.1, -2.0, 10.0)",0.5232275,0.4623074
20813,1,63722467460076,1876162,"(-2.1, -2.6, 10.0)",0.5021958,0.4880206
20814,1,63722467460095,1876178,"(-2.1, -2.5, 10.0)",0.5009128,0.4651648
20815,1,63722467460117,1876203,"(-2.1, -2.4, 10.0)",0.4956091,0.4688644
20816,1,63722467460135,1876212,"(-2.1, -2.0, 10.0)",0.4933341,0.4744981
20817,1,63722467460153,1876237,"(-2.1, -1.9, 10.0)",0.5026057,0.4772474
20818,1,63722467460171,1876253,"(-2.1, -1.9, 10.0)",0.5110731,0.4834045
20819,1,63722467460190,1876270,"(-2.0, -1.8, 10.0)",0.5051996,0.4791795
20820,1,63722467460207,1876287,"(-1.5, -1.9, 10.0)",0.5113685,0.4729952
20821,1,63722467460226,1876312,"(-0.5, -1.9, 10.0)",0.4535854,0.43367
20822,1,63722467460244,1876328,"(-0.6, -2.1, 10.0)",0.4750284,0.4615415
20823,1,63722467460262,1876345,"(-0.5, -2.0, 10.0)",0.5018021,0.4686844
20824,1,63722467460281,1876362,"(-0.5, -2.0, 10.0)",0.5116928,0.4696302
20825,1,63722467460301,1876387,"(-0.6, -2.0, 10.0)",0.5081133,0.4698616
20826,1,63722467460323,1876403,"(-0.6, -2.0, 10.0)",0.5187248,0.4702626
20827,1,63722467460345,1876428,"(-0.6, -1.9, 10.0)",0.5034413,0.4863236
20828,1,63722467460368,1876453,"(-0.6, -2.0, 10.0)",0.5092995,0.4903615
20829,1,63722467460389,1876470,"(-0.7, -2.0, 10.0)",0.5133855,0.4833018
20830,1,63722467460411,1876495,"(-0.6, -2.0, 10.0)",0.5214291,0.4877293
20831,1,63722467460434,1876520,"(-0.6, -2.1, 10.0)",0.529763,0.4877238
20832,1,63722467460456,1876537,"(-0.6, -2.2, 10.0)",0.5312602,0.5029637
20833,1,63722467460478,1876562,"(-0.6, -2.1, 10.0)",0.5219657,0.480643
20834,1,63722467460501,1876587,"(-0.6, -2.1, 10.0)",0.5572641,0.4774826
20835,1,63722467460523,1876603,"(-0.6, -1.9, 10.0)",0.5266647,0.4897434
20836,1,63722467460545,1876628,"(-0.7, -1.9, 10.0)",0.5090309,0.4680775
20837,1,63722467460567,1876653,"(-1.8, -2.0, 10.0)",0.4634093,0.4273984
20838,1,63722467460589,1876670,"(-2.2, -2.4, 10.0)",0.4411123,0.3926365
20839,1,63722467460611,1876695,"(-2.2, -2.5, 10.0)",0.4331421,0.4144526
20840,1,63722467460634,1876720,"(-2.2, -2.3, 10.0)",0.4701972,0.4204785
20841,1,63722467460656,1876736,"(-2.1, -2.2, 10.0)",0.4779205,0.4245902
20842,1,63722467460678,1876761,"(-2.1, -2.1, 10.0)",0.4749101,0.4227179
20843,1,63722467460700,1876786,"(-2.1, -2.1, 10.0)",0.4814297,0.4151719
20844,1,63722467460723,1876803,"(-2.1, -2.2, 10.0)",0.4995542,0.4299548
20845,1,63722467460740,1876828,"(-2.1, -2.2, 10.0)",0.4846195,0.4116919
20846,1,63722467460768,1876853,"(-2.1, -2.2, 10.0)",0.4943517,0.4214458
20847,1,63722467460785,1876870,"(-2.1, -2.1, 10.0)",0.4743384,0.4306092
20848,1,63722467460803,1876886,"(-2.1, -2.0, 10.0)",0.4998895,0.4110697
20849,1,63722467460821,1876903,"(-2.1, -2.1, 10.0)",0.4729992,0.4197382
20850,1,63722467460839,1876920,"(-2.0, -2.1, 10.0)",0.4852436,0.4291185
20851,1,63722467460856,1876936,"(-2.0, -2.0, 10.0)",0.4820512,0.4366376
20852,1,63722467460874,1876953,"(-1.9, -2.0, 10.0)",0.4847007,0.4299778
20853,1,63722467460892,1876978,"(-1.9, -1.9, 10.0)",0.4842893,0.4296477
20854,1,63722467460909,1876995,"(-1.9, -2.1, 10.0)",0.4772786,0.4289018
20855,1,63722467460928,1877011,"(-2.0, -2.3, 10.0)",0.5133401,0.4262683
20856,1,63722467460945,1877028,"(-2.0, -2.3, 10.0)",0.4828539,0.4337583
20857,1,63722467460966,1877045,"(-1.9, -2.1, 10.0)",0.4893177,0.4196849
20858,1,63722467460983,1877070,"(-1.9, -2.0, 10.0)",0.5013846,0.4399725
20859,1,63722467461001,1877086,"(-1.9, -2.1, 10.0)",0.4828178,0.4475357
20860,1,63722467461019,1877103,"(-1.8, -2.2, 10.0)",0.4993189,0.4210534
20861,1,63722467461037,1877120,"(-0.6, -1.8, 10.0)",0.4767576,0.424026
20862,1,63722467461055,1877136,"(-0.6, -2.0, 10.0)",0.4255535,0.378895
20863,1,63722467461072,1877153,"(-0.7, -2.1, 10.0)",0.4156814,0.4092242
20864,1,63722467461089,1877170,"(-0.7, -2.1, 10.0)",0.426551,0.4092924
20865,1,63722467461106,1877186,"(-0.7, -2.1, 10.0)",0.4490594,0.4239174
20866,1,63722467461124,1877203,"(-0.7, -2.2, 10.0)",0.4576638,0.4227575
20867,1,63722467461141,1877228,"(-0.7, -2.2, 10.0)",0.487654,0.4547576
20868,1,63722467461159,1877245,"(-0.7, -2.2, 10.0)",0.4927314,0.4570031
20869,1,63722467461178,1877261,"(-0.7, -2.1, 10.0)",0.5036281,0.4566996
20870,1,63722467461200,1877286,"(-0.8, -2.1, 10.0)",0.5036176,0.4451743
20871,1,63722467461222,1877303,"(-0.8, -2.1, 10.0)",0.4823223,0.4303615
20872,1,63722467461245,1877328,"(-0.8, -2.1, 10.0)",0.4954023,0.4449351
20873,1,63722467461266,1877353,"(-0.8, -2.1, 10.0)",0.51314,0.4563302
20874,1,63722467461289,1877370,"(-0.8, -2.2, 10.0)",0.5033069,0.4585496
20875,1,63722467461312,1877395,"(-0.8, -2.2, 10.0)",0.4995261,0.4676479
20876,1,63722467461334,1877420,"(-0.8, -2.2, 10.0)",0.5154099,0.4660335
20877,1,63722467461355,1877436,"(-0.7, -2.2, 10.0)",0.5285408,0.4494504
20878,1,63722467461378,1877461,"(-0.7, -2.2, 10.0)",0.5302606,0.4642766
20879,1,63722467461400,1877486,"(-0.7, -2.2, 10.0)",0.5299956,0.4731298
20880,1,63722467461422,1877503,"(-0.7, -2.1, 10.0)",0.5269027,0.4514062
20881,1,63722467461445,1877528,"(-0.7, -2.0, 10.0)",0.5351563,0.4500799
20882,1,63722467461467,1877553,"(-0.7, -2.0, 10.0)",0.5202671,0.4330979
20883,1,63722467461489,1877570,"(-0.8, -2.0, 10.0)",0.5312955,0.4732409
20884,1,63722467461511,1877595,"(-0.7, -2.1, 10.0)",0.510025,0.4606591
20885,1,63722467461534,1877620,"(-0.7, -2.1, 10.0)",0.5190058,0.4625491
20886,1,63722467461556,1877636,"(-0.7, -2.1, 10.0)",0.5375747,0.4649426
20887,1,63722467461577,1877661,"(-0.7, -2.1, 10.0)",0.5348261,0.4484625
20888,1,63722467461600,1877686,"(-0.8, -1.4, 10.0)",0.4588962,0.4222414
20889,1,63722467461622,1877703,"(-0.9, -0.7, 10.0)",0.4752098,0.5215889
20890,1,63722467461644,1877728,"(-0.6, 0.0, 10.0)",0.8993096,0.9234813
20891,1,63722467461667,1877753,"(-0.6, 0.3, 10.0)",1,1
20892,1,63722467461684,1877770,"(-0.6, 0.3, 10.0)",1,1
20893,1,63722467461702,1877786,"(-0.7, 0.3, 10.0)",1,1
20894,1,63722467461719,1877803,"(-0.7, 0.2, 10.0)",1,1
20895,1,63722467461736,1877820,"(-0.6, 0.2, 10.0)",1,1
20896,1,63722467461753,1877836,"(-0.7, 0.2, 10.0)",1,1
20897,1,63722467461770,1877853,"(-0.6, 0.2, 10.0)",1,1
20898,1,63722467461789,1877870,"(-0.6, 0.2, 10.0)",1,1
20899,1,63722467461807,1877886,"(-0.6, 0.2, 10.0)",1,1
20900,1,63722467461828,1877911,"(-0.6, 0.2, 10.0)",1,1
20901,1,63722467461845,1877928,"(-0.6, 0.3, 10.0)",1,1
20902,1,63722467461863,1877945,"(-0.6, 0.3, 10.0)",1,1
20903,1,63722467461882,1877961,"(-0.6, 0.3, 10.0)",1,1
20904,1,63722467461899,1877986,"(-0.3, 0.8, 10.0)",1,1
20905,1,63722467461917,1877995,"(-0.1, 1.7, 10.0)",1,1
20906,1,63722467461934,1878020,"(-0.1, 2.4, 10.0)",1,1
20907,1,63722467461951,1878028,"(-0.1, 2.4, 10.0)",1,1
20908,1,63722467461969,1878053,"(0.0, 2.5, 10.0)",1,1
20909,1,63722467461987,1878070,"(0.0, 2.4, 10.0)",1,1
20910,1,63722467462004,1878086,"(0.0, 2.4, 10.0)",1,1
20911,1,63722467462022,1878103,"(0.0, 2.4, 10.0)",1,1
20912,1,63722467462041,1878120,"(0.0, 2.4, 10.0)",1,1
20913,1,63722467462058,1878145,"(0.0, 2.4, 10.0)",1,1
20914,1,63722467462076,1878161,"(0.0, 2.4, 10.0)",1,1
20915,1,63722467462093,1878178,"(0.0, 2.5, 10.0)",1,1
20916,1,63722467462112,1878195,"(-0.1, 2.5, 10.0)",1,1
20917,1,63722467462134,1878219,"(-0.6, 3.6, 10.0)",1,1
20918,1,63722467462155,1878236,"(-0.6, 4.3, 10.0)",1,1
20919,1,63722467462177,1878261,"(-0.8, 4.2, 10.0)",1,1
20920,1,63722467462200,1878286,"(-0.7, 4.2, 10.0)",1,1
20921,1,63722467462222,1878303,"(-0.7, 4.2, 10.0)",1,1
20922,1,63722467462245,1878328,"(-0.7, 4.2, 10.0)",1,1
20923,1,63722467462267,1878353,"(-0.6, 4.2, 10.0)",1,1
20924,1,63722467462289,1878369,"(-0.7, 4.2, 10.0)",1,1
20925,1,63722467462311,1878394,"(-0.6, 4.3, 10.0)",1,1
20926,1,63722467462333,1878419,"(-0.7, 4.3, 10.0)",1,1
20927,1,63722467462355,1878436,"(-0.7, 4.2, 10.0)",1,1
20928,1,63722467462378,1878461,"(-0.7, 4.2, 10.0)",1,1
20929,1,63722467462400,1878486,"(-0.6, 4.2, 10.0)",1,1
20930,1,63722467462423,1878503,"(-0.6, 4.2, 10.0)",1,1
20931,1,63722467462444,1878528,"(-0.6, 4.2, 10.0)",1,1
20932,1,63722467462467,1878553,"(-0.6, 4.2, 10.0)",1,1
20933,1,63722467462489,1878569,"(-0.6, 4.2, 10.0)",1,1
20934,1,63722467462511,1878594,"(-0.6, 4.2, 10.0)",1,1
20935,1,63722467462532,1878619,"(-0.6, 4.2, 10.0)",1,1
20936,1,63722467462555,1878636,"(-0.6, 4.2, 10.0)",1,1
20937,1,63722467462577,1878661,"(-1.1, 3.9, 10.0)",1,1
20938,1,63722467462596,1878678,"(-2.3, 3.5, 10.0)",1,1
20939,1,63722467462615,1878694,"(-3.0, 3.2, 10.0)",1,1
20940,1,63722467462634,1878719,"(-3.1, 3.3, 10.0)",1,1
20941,1,63722467462651,1878728,"(-3.0, 3.3, 10.0)",1,1
20942,1,63722467462672,1878753,"(-3.0, 3.3, 10.0)",1,1
20943,1,63722467462689,1878769,"(-3.0, 3.3, 10.0)",1,1
20944,1,63722467462709,1878794,"(-3.0, 3.3, 10.0)",1,1
20945,1,63722467462727,1878811,"(-3.0, 3.2, 10.0)",1,1
20946,1,63722467462745,1878828,"(-3.0, 3.2, 10.0)",1,1
20947,1,63722467462762,1878844,"(-3.0, 3.2, 10.0)",1,1
20948,1,63722467462782,1878861,"(-2.8, 3.2, 10.0)",1,1
20949,1,63722467462799,1878878,"(-2.8, 3.2, 10.0)",1,1
20950,1,63722467462817,1878903,"(-2.8, 3.1, 10.0)",1,1
20951,1,63722467462835,1878919,"(-2.8, 3.2, 10.0)",1,1
20952,1,63722467462852,1878936,"(-2.8, 3.1, 10.0)",1,1
20953,1,63722467462872,1878953,"(-2.8, 3.1, 10.0)",1,1
20954,1,63722467462889,1878969,"(-2.7, 3.1, 10.0)",1,1
20955,1,63722467462907,1878986,"(-2.7, 3.2, 10.0)",1,1
20956,1,63722467462923,1879003,"(-2.0, 2.8, 10.0)",1,1
20957,1,63722467462940,1879019,"(-0.6, 2.4, 10.0)",1,1
20958,1,63722467462958,1879036,"(0.1, 2.1, 10.0)",1,1
20959,1,63722467462975,1879061,"(0.0, 2.1, 10.0)",1,1
20960,1,63722467462993,1879078,"(0.0, 2.1, 10.0)",1,1
20961,1,63722467463010,1879094,"(0.0, 2.2, 10.0)",1,1
20962,1,63722467463033,1879111,"(0.0, 2.2, 10.0)",1,1
20963,1,63722467463055,1879136,"(0.0, 2.1, 10.0)",1,1
20964,1,63722467463078,1879161,"(0.0, 2.1, 10.0)",1,1
20965,1,63722467463099,1879178,"(0.0, 2.1, 10.0)",1,1
20966,1,63722467463122,1879203,"(0.0, 2.1, 10.0)",1,1
20967,1,63722467463144,1879228,"(0.0, 2.1, 10.0)",1,1
20968,1,63722467463166,1879253,"(0.0, 2.1, 10.0)",1,1
20969,1,63722467463188,1879269,"(0.0, 2.1, 10.0)",1,1
20970,1,63722467463210,1879294,"(0.0, 2.1, 10.0)",1,1
20971,1,63722467463233,1879319,"(-0.1, 2.1, 10.0)",1,1
20972,1,63722467463254,1879336,"(-0.8, 1.7, 10.0)",1,1
20973,1,63722467463278,1879361,"(-1.9, 0.8, 10.0)",1,1
20974,1,63722467463299,1879386,"(-2.6, 0.5, 10.0)",1,1
20975,1,63722467463322,1879403,"(-2.6, 0.5, 10.0)",1,1
20976,1,63722467463344,1879428,"(-2.6, 0.6, 10.0)",1,1
20977,1,63722467463366,1879453,"(-2.6, 0.6, 10.0)",1,1
20978,1,63722467463388,1879469,"(-2.6, 0.6, 10.0)",1,1
20979,1,63722467463410,1879494,"(-2.7, 0.6, 10.0)",1,1
20980,1,63722467463433,1879519,"(-2.7, 0.6, 10.0)",1,1
20981,1,63722467463454,1879536,"(-2.8, 0.6, 10.0)",1,1
20982,1,63722467463477,1879561,"(-2.8, 0.6, 10.0)",1,1
20983,1,63722467463499,1879586,"(-2.8, 0.5, 10.0)",1,1
20984,1,63722467463527,1879611,"(-2.8, 0.5, 10.0)",1,1
20985,1,63722467463544,1879628,"(-2.8, 0.5, 10.0)",1,1
20986,1,63722467463562,1879644,"(-2.7, 0.5, 10.0)",1,1
20987,1,63722467463578,1879661,"(-2.4, 0.5, 10.0)",1,1
20988,1,63722467463596,1879678,"(-1.2, 0.3, 10.0)",1,1
20989,1,63722467463614,1879694,"(-0.3, 0.3, 10.0)",1,1
20990,1,63722467463632,1879711,"(-0.4, 0.2, 10.0)",1,1
20991,1,63722467463651,1879736,"(-0.3, 0.3, 10.0)",1,1
20992,1,63722467463668,1879752,"(-0.5, 0.2, 10.0)",1,1
20993,1,63722467463685,1879769,"(-0.4, 0.2, 10.0)",1,1
20994,1,63722467463702,1879786,"(-0.4, 0.2, 10.0)",1,1
20995,1,63722467463723,1879802,"(-0.5, 0.2, 10.0)",1,1
20996,1,63722467463740,1879827,"(-0.5, 0.1, 10.0)",1,1
20997,1,63722467463759,1879844,"(-0.5, 0.1, 10.0)",1,1
20998,1,63722467463776,1879861,"(-0.4, 0.1, 10.0)",1,1
20999,1,63722467463794,1879877,"(-0.4, 0.1, 10.0)",1,1
21000,1,63722467463813,1879894,"(-0.4, 0.1, 10.0)",1,1
21001,1,63722467463830,1879911,"(-0.4, 0.2, 10.0)",1,1
21002,1,63722467463848,1879927,"(-0.4, 0.2, 10.0)",1,1
21003,1,63722467463866,1879944,"(-0.4, 0.2, 10.0)",1,1
21004,1,63722467463883,1879961,"(-1.3, 0.0, 10.0)",1,1
21005,1,63722467463901,1879986,"(-2.2, -0.1, 10.0)",1,1
21006,1,63722467463918,1880002,"(-2.6, -0.3, 10.0)",1,1
21007,1,63722467463940,1880019,"(-2.6, -0.2, 10.0)",1,1
21008,1,63722467463957,1880036,"(-2.6, -0.3, 10.0)",1,1
21009,1,63722467463977,1880061,"(-2.5, -0.2, 10.0)",1,1
21010,1,63722467463998,1880077,"(-2.5, -0.2, 10.0)",1,1
21011,1,63722467464022,1880102,"(-2.5, -0.3, 10.0)",1,1
21012,1,63722467464043,1880127,"(-2.5, -0.3, 10.0)",1,1
21013,1,63722467464066,1880152,"(-2.5, -0.3, 10.0)",1,1
21014,1,63722467464088,1880169,"(-2.5, -0.3, 10.0)",1,1
21015,1,63722467464110,1880194,"(-2.5, -0.2, 10.0)",1,1
21016,1,63722467464132,1880219,"(-2.6, -0.3, 10.0)",1,1
21017,1,63722467464154,1880236,"(-2.6, -0.3, 10.0)",1,1
21018,1,63722467464177,1880261,"(-2.5, -0.3, 10.0)",1,1
21019,1,63722467464198,1880286,"(-2.5, -0.3, 10.0)",1,1
21020,1,63722467464221,1880302,"(-2.0, -0.4, 10.0)",1,1
21021,1,63722467464243,1880327,"(-0.3, -0.3, 10.0)",1,1
21022,1,63722467464266,1880344,"(-0.2, -0.3, 10.0)",1,1
21023,1,63722467464288,1880369,"(-0.2, -0.2, 10.0)",1,1
21024,1,63722467464310,1880394,"(-0.3, -0.2, 10.0)",1,1
21025,1,63722467464333,1880419,"(-0.3, -0.3, 10.0)",1,1
21026,1,63722467464354,1880436,"(-0.3, -0.3, 10.0)",1,1
21027,1,63722467464377,1880461,"(-0.3, -0.3, 10.0)",1,1
21028,1,63722467464398,1880477,"(-0.2, -0.3, 10.0)",1,1
21029,1,63722467464421,1880502,"(-0.2, -0.3, 10.0)",1,1
21030,1,63722467464443,1880527,"(-0.2, -0.3, 10.0)",1,1
21031,1,63722467464466,1880552,"(-0.2, -0.3, 10.0)",1,1
21032,1,63722467464483,1880569,"(-0.4, -0.3, 10.0)",1,1
21033,1,63722467464501,1880586,"(-0.4, -0.3, 10.0)",1,1
21034,1,63722467464518,1880602,"(-0.4, -0.3, 10.0)",1,1
21035,1,63722467464537,1880619,"(-0.4, -0.2, 10.0)",1,1
21036,1,63722467464555,1880636,"(-0.4, -0.3, 10.0)",1,1
21037,1,63722467464574,1880652,"(-0.5, -0.3, 10.0)",1,1
21038,1,63722467464591,1880677,"(-0.5, -0.4, 10.0)",1,1
21039,1,63722467464610,1880694,"(-0.5, -0.4, 10.0)",1,1
21040,1,63722467464627,1880711,"(-0.9, -0.5, 10.0)",1,1
21041,1,63722467464646,1880727,"(-1.9, -0.6, 10.0)",1,1
21042,1,63722467464662,1880744,"(-2.5, -0.7, 10.0)",1,1
21043,1,63722467464680,1880761,"(-2.4, -0.6, 10.0)",1,1
